text,generated_summary,original_summary,len(text),len(summary),len(target_summary),time_taken,memory_used,rouge1,rouge2,rougeL,BERTScore F1,complexity
"The A$715m ($524m; Â£347m) offer, made in December, was described as too low and opportunistic.
Ferrovial first attempted to buy the company in late 2014 but abandoned the bid after failing to get support from Broadspectrum's board.
Shares in Broadspectrum closed 1.2% lower on Thursday.
Broadspectrum, which last September changed its name from Transfield Services, is an outsourcing and construction services company.
It operates in several sectors, including infrastructure, property, defence and financial services.
One of its biggest revenue sources comes from a contract to run Australia's offshore detention centres on Papua New Guinea's Manus Island and on Nauru in the Pacific.
Human rights groups have criticised the management of the centres and the company has faced allegations of abuse and sexual misconduct by its employees.","Ferrovial's A$715 million bid for Broadspectrum, made in December, was deemed too low and opportunistic. The company, which recently changed its name from Transfield Services, operates in outsourcing and construction across various sectors, with significant revenue from managing Australia's offshore detention centers. Broadspectrum's shares fell 1.2% on Thursday, and it has faced criticism and allegations of abuse related to its management of these centers. Ferrovial had previously attempted to acquire the company in late 2014 but withdrew due to lack of support from Broadspectrum's board.",Australia offshore detention centre operator Broadspectrum has rejected a second hostile takeover bid from Spanish infrastructure firm Ferrovial.,839,596,145,2.30 seconds,,0.1651376146788991,0.01869158878504673,0.11009174311926606,0.8606815934181213,easy
"Germany's federal statistics office Destatis, said the annual rate of inflation fell to 0.2% in December from 0.6% a month earlier.
That was its lowest level since October 2009.
It comes two days before eurozone inflation figures for December, which some analysts believe will show the currency bloc falling into deflation.
Inflation in the 18-nation currency bloc in November stood at 0.3% according to the European Union's statistics agency, Eurostat.
It has been below the Bank's target of 2%, or just below, since the start of 2013.
A number of other eurozone countries, including Spain and Italy, have already fallen into deflation.
Using the European Central Bank's (ECB) preferred statistical calculations -  the Harmonised Index of Consumer Prices (HICP) - German inflation was even lower at 0.1% in December.
The latest figures will increase pressure on the ECB to begin buying government debt.
After the ECB's December meeting left interest rates unchanged at 0.05%, the bank's president, Mario Draghi, said it had ""stepped up"" its preparations to act if needed, and help prop up inflation in the eurozone.
While low inflation leads to lower prices and can be good news for consumers, it can also lead to falling economic activity, job losses and recession.
Consumers and businesses tend to postpone making purchases or investments in the belief that prices may fall further.
This can lead prices even lower to the point where businesses are forced to lay off staff or even close altogether.
In the summer the ECB cut interest rates to a new all-time low and began an asset purchase programme to inject cash into the economy to help combat deflation.
But big falls in the price of oil, which has fallen more than 50% in the past six months, has had a greater impact on prices, continuing to push them lower.
Jennifer McKeown at Capital Economics said that the fall in German inflation was largely due to lower oil prices, and that the broader eurozone figure was likely to be negative for the first time since October 2009.
She added: ""Such a development would surely make the pressure for the ECB to implement quantitative easing at its January meeting irresistible.""
But concerns remain over how the ECB will structure its bond buying programme and whether Greek bonds will be included - given the uncertainty over which political party will win the snap election called for three days after the next ECB meeting.
The far-left Syriza party, which has vowed to reverse the austerity measures that were a condition for Greek bailout packages totalling â‚¬240bn (Â£187bn), holds a narrow lead in opinion polls.","Germany's inflation rate fell to 0.2% in December, its lowest since October 2009, down from 0.6% in November. This decline raises concerns of deflation in the eurozone, where inflation was 0.3% in November, below the European Central Bank's (ECB) target of 2%. Some eurozone countries like Spain and Italy have already entered deflation. The ECB may face increased pressure to initiate government debt purchases to combat falling prices, exacerbated by significant drops in oil prices. Analysts expect eurozone inflation could turn negative soon, which might prompt decisive ECB actions in January, despite uncertainties related to Greece's political landscape and its potential impact on bond purchases.","Inflation in Germany fell to its lowest level in more than five years in December, official figures have shown.",2619,704,111,2.84 seconds,,0.16923076923076924,0.046875,0.12307692307692307,0.8570791482925415,easy
"Brannagan, 20, has played nine first-team games for the Reds since his debut in a Europa League tie against Bordeaux in September 2015.
His first start came in last term's EFL Cup tie against AFC Bournemouth and he has played for England Under-20s.
The move reunites Brannagan with Joe Maguire, who joined from Liverpool permanently earlier this month.
Find all the latest football transfers on our dedicated page or visit our Premier League tracker here.","Brannagan, 20, has appeared in nine first-team games for Liverpool since debuting in September 2015. His first start was in the EFL Cup against AFC Bournemouth, and he has also played for England Under-20s. He is now reunited with Joe Maguire, who recently transferred from Liverpool.",Liverpool have loaned midfielder Cameron Brannagan to Fleetwood Town until the end of the season.,455,284,97,0.97 seconds,,0.09523809523809523,0.0,0.06349206349206349,0.8409045338630676,easy
"Carwyn Jones said the left-winger had ""energised a huge number of people who were previously disengaged from party politics"".
He called on Labour to ""come together, get organised and take on the Tories"".
The first minister had previously said Mr Corbyn would be ""an unusual choice"" for leader.
Mr Corbyn was declared the winner of the contest to succeed Ed Miliband at a special Labour party event in London on Saturday with nearly 60% of first preference votes.
Tom Watson was elected to serve as his deputy.
Despite initially being seen as the rank outsider, Mr Corbyn saw a surge in support to beat his more mainstream rivals Andy Burnham, Yvette Cooper and Liz Kendall.
Shadow work and pensions secretary Rachel Reeves and education spokesman Tristram Hunt have both said they will not serve on the new leader's front bench, while Ms Cooper said she did not expect to be asked.
However, Shadow Welsh Secretary Owen Smith said he was ""a Labour man first and foremost"" and would be willing to serve in Mr Corbyn's shadow cabinet.
He described the leadership election as ""an amazing moment"", calling on Labour to unite and ""capitalise"" on the interest of more than 400,000 people who voted in the contest.
""We've got a phenomenon on our hands that we need to work with for the betterment of the people we seek to represent,"" he said.
First Minister Carwyn Jones congratulated Mr Corbyn on his ""impressive"" win.
He added: ""His campaign has energised a huge number of people who were previously disengaged from party politics and we must embrace that.
""We should also thank the other leadership candidates for a campaign well-fought. The challenge for the party now is to come together, get organised and take on the Tories.
""I look forward to meeting with Jeremy soon to discuss our campaign plans for the vital election in Wales next year.""
During his victory speech, Mr Corbyn praised Mr Jones for his leadership in Wales.
He congratulated Welsh Labour for ending the internal market in the health service, saying it was ""something we want to do in the rest of Britain"".
Other leading Welsh Labour figures called for unity behind their new leader.
Shadow Culture Secretary and Rhondda MP Chris Bryant told BBC News: ""We're good at knocking lumps out of each other ... we need to knock lumps out of the Tories.""
Cynon Valley MP Ann Clwyd tweeted: ""Jeremy - brill!  Human rights will be safe in your hands.
""Your tenacity and sincerity have inspired a new generation.""
Newport West MP Paul Flynn said on Twitter: ""All the forecasts of doom by media and Labour's extinct volcanoes blown over by vast scale of victory from party members old and new.
""As a member of the select exclusive band of Liz Kendall supporters, I rejoice that we are all Corbyn-ites now,"" he added.
Baroness Eluned Morgan, a former Euro-MP who hopes to run for the assembly in 2016, tweeted: ""A new chapter in the history of the Labour Party begins. It's going to be a roller coaster ride. Hold onto your hats!""
Opposition parties appeared scornful of Labour's prospects under their new leader.
Reacting for the Conservatives, Welsh Secretary Stephen Crabb said on Twitter: ""Welsh Labour finally have a UK leader in its mould - [they] have banned Free Schools, Academies, Right to Buy.
""Wales already a test bed for Corbynism.""
Plaid Cymru leader Leanne Wood said Mr Corbyn's victory would do nothing to change ""Labour's terrible record in government in Wales"".
""Plaid Cymru congratulates Jeremy Corbyn on his election,"" she added.
""We hope that he will now deliver the votes of his MPs to join Plaid Cymru MPs in opposing those Tory policies that are causing great harm to people in Wales and beyond.
""However, his election cannot alter Labour's dismal record in government in Wales.
""Their legacy, especially since devolution, is one of failure and managed decline.""
Welsh Liberal Democrat leader Kirsty Williams said: ""The reality is that Labour under Corbyn will become exactly the opposite of what this country needs right now: anti-Europe, anti-business and economically illiterate.""
So how will Jeremy Corbyn's victory go down in the only part of the UK where there's a devolved Labour government?
A number of senior figures in Wales have been telling me privately how concerned they are about the implications for the assembly election in 2016.
Above all it will be a judgment of the record of Carwyn Jones's government, but the fear among many is that a Corbyn win will make it easier for opponents to challenge in marginal seats like the Vale of Glamorgan, the Vale of Clwyd and Cardiff North, where the Tories performed well in the general election but which are held by Labour in the assembly.
And will Welsh Labour MPs unite behind the new leader? The jury is still out.
One told me there is a tendency to catastrophise about a party that is surprisingly resilient while another told me how hard he would find it to be loyal to a man who has rebelled so often in the past.
And what about the new party members who joined up because of Corbyn? They have been as visible in Wales as elsewhere.
Their big hope is that the new leader drags the centre ground of British politics to where they believe it should be - to the left.","Carwyn Jones praised Jeremy Corbyn for energizing many previously disengaged individuals in party politics following Corbyn's election as Labour leader with nearly 60% of first preference votes. Jones called for unity within Labour to confront the Tories, and several Welsh Labour figures echoed the sentiment of support for Corbyn. However, some prominent members, including Rachel Reeves and Tristram Hunt, opted not to serve in his shadow cabinet. Opposition parties like the Conservatives and Plaid Cymru expressed skepticism about Labour's future under Corbyn, citing concerns about Labour's track record in Wales and warning of potential challenges in upcoming elections. Additionally, there were mixed feelings among Welsh Labour MPs about supporting Corbyn, balancing past rebellions against new leadership hopes from recent party members.","Jeremy Corbyn has been praised for his ""impressive"" win in the Labour leadership contest by the first minister.",5208,847,111,2.67 seconds,,0.15492957746478872,0.014285714285714285,0.09859154929577464,0.8547443747520447,easy
"The 27-year-old, who won the last of his nine England caps in October 2012, scored a hat-trick in Saturday's 3-3 Premier League draw with Arsenal.
Asked if he was thinking about a call-up for the tournament in France this summer, Carroll said: ""Without a doubt.
""I have to keep that in the back of my head, but I have to play each game here and see how it goes,"" he told BT Sport.
Carroll, who has two international goals, was involved in Roy Hodgson's squad at the last European Championships in Poland and Ukraine in 2012 - opening the scoring in the victory over Sweden in the group stage.
The former Newcastle forward has been plagued by injuries since completing a £15m move from Liverpool in June 2013, but he marked his 50th Premier League appearance since then with the second top-flight treble of his career.
Media playback is not supported on this device
West Ham manager Slaven Bilic added: ""Andy Carroll has everything. It's impossible to stop him.
""Watch how many times he tried to get the ball off them. He was keeping the ball, laying it off.
""Heading - he's maybe the best in the world. He has to stay away from those injuries. He's professional but he's got to be totally dedicated to his career and football.""
Former Republic of Ireland and Liverpool defender Mark Lawrenson on Match of the Day 2 Extra
""Andy Carroll is way down the list of strikers England have got at their disposal. They have a real luxury of strikers. How often does Carroll do what he can do best for West Ham? Taking him to the Euros would be like going back to the dark ages.
""Harry Kane, Jamie Vardy, Wayne Rooney, Daniel Sturridge, Danny Welbeck - they are all better players and the game is completely different now. It's not just whack it into the middle and fight for it. When has Carroll ever really been outstanding?""
Former Celtic and Bolton manager Neil Lennon on BBC Radio 5 live
""I would (take him), yes. He's my type of centre-forward. The big man was really up for it and he's been magnificent.
""With 10 minutes to go in an England game, he could be an option for Roy Hodgson.""
Theo Walcott, 2006 World Cup: Arsenal paid £10m to sign Walcott from Southampton in January 2006. He failed to make a single top-flight appearance for the Gunners in the remainder of the 2005-06 season, but England boss Sven-Goran Eriksson made him England's youngest international at the age of 17 years and 75 days, and then took him to the World Cup in Germany. Walcott did not play a single minute at the tournament.
Steve Bull, 1990 World Cup: Bull scored 102 goals in two seasons to help Wolves to the Fourth Division and Third Division titles. That form convinced England manager Bobby Robson to call up the striker, who scored on his debut against Scotland in 1989. Bull, whose limited top-flight experience came early in his career at West Bromwich Albion, was included in the squad for the World Cup in Italy. He made four appearances at the tournament - but did not score a goal.
Jack Butland, Euro 2012: Goalkeeper Butland was called up by Hodgson because of John Ruddy's injury and went to Poland and Ukraine as England's third-choice goalkeeper, despite having not played a top-flight game at that stage.","Andy Carroll, a 27-year-old footballer with nine England caps, recently scored a hat-trick in a 3-3 draw against Arsenal in the Premier League. He expressed a desire to be considered for the upcoming European tournament in France but acknowledged the need to focus on his current performances. Carroll, who has struggled with injuries since his £15 million transfer from Liverpool in 2013, marked his 50th Premier League game with his second career hat-trick. While West Ham manager Slaven Bilic praised Carroll's skills, critics like Mark Lawrenson and Neil Lennon debated his suitability for the England squad, noting the abundance of strong strikers available. They reminisced about other players who had been called up to major tournaments despite limited top-flight experience.",West Ham striker Andy Carroll says he has not given up hope of being recalled to the England squad for Euro 2016.,3201,782,113,1.63 seconds,,0.17449664429530198,0.05442176870748299,0.09395973154362415,0.8611732125282288,easy
"The two sides are meeting for the first time in nearly three years to negotiate an end to the Palestinian-Israeli conflict based on the two-state solution formula.
Who is taking part in the negotiations?
In Jerusalem, the Palestinians will be represented by senior negotiator Saeb Erekat and senior Fatah official Muhammed Shtayyeh. Israeli Minister of Justice Tzipi Livni and prime ministerial aide Isaac Molcho will represent the Israeli side.
US Middle East Peace Envoy Martin Indyk and his deputy, Frank Lowenstein, have been named as envoys to the meeting.
Since his appointment in February, US Secretary of State John Kerry has invested much political capital and time in convincing the two sides to resume talks.
What has happened so far?
The two sides met with US mediators on 29 and 30 July in Washington to officially launch the peace talks.
This came after Mr Kerry got the parties to agree to resume negotiations. The terms of the deal he hammered out have not been disclosed.
But as part of the process, Israel has agreed to release 104 long-serving Palestinian prisoners. This began with 26 in the early hours of 14 August.
The Palestinians, for their part, are expected to refrain from upgrading their membership of UN agencies.
The resumption of talks was preceded by the Israeli government's announcement of the construction of some 2,000 new settler homes in the West Bank and East Jerusalem.
The Palestinians voiced dismay but Mr Kerry said the move was ""not unexpected"".
Israeli settlements in the West Bank and East Jerusalem are considered illegal under international law, although Israel disputes this.
What are they talking about?
Mr Kerry said in late July that all final-status issues - Jerusalem, borders, security arrangements, settlements and Palestinian refugees - would be on the table.
He did not specify a timetable and added that both sides had agreed to keep the contents of meetings confidential.
Israeli Prime Minister Benjamin Netanyahu said in an April meeting with Mr Kerry that Palestinian recognition of Israel as a Jewish state would be among the first issues.
Palestinian President Mahmoud Abbas told reporters in Cairo in July that the talks would focus first on borders and security.
What's the timeframe for the peace process?
The US has announced that final-status talks will be held for nine months. Officials on the two sides have indicated their agreement to this.
After the initial Jerusalem talks, the parties will meet later in Jericho in the West Bank, although a date for this round has not yet been set.
Why is it so hard to reach agreement?
The negotiations will resume amid challenging circumstances for both sides.
The Palestinians are divided politically between the West Bank-based Fatah and Islamist Hamas movement, which has controlled the Gaza Strip since 2007, and has condemned the talks.
Some other Palestinian groups, such as the Popular Front for the Liberation of Palestine (PFLP), staged protests against the talks.
Mr Netanyahu also faces internal challenges. Despite the public support for peace talks, some of his coalition partners - for example the Jewish Home party - and members of his own Likud party oppose the establishment of a Palestinian state.
More importantly, the two sides appear to have wide gaps separating their optimal positions. The Palestinians want East Jerusalem to be the capital of their state, an idea that is vehemently opposed by some parties in the Israeli cabinet, who maintain Jerusalem should be the undivided capital of Israel.
Mr Netanyahu's government is likely to insist on keeping some Israeli settlements in the West Bank or East Jerusalem as part of a final deal. Previous talks have suggested mutually-agreed land swaps with the Palestinians as a way to achieve this.
What has been agreed in previous deals?
The 1993 Oslo accords ushered in a new era with the formation of the Palestinian Authority as an interim body and the withdrawal of Israeli troops from parts of the West Bank and the Gaza Strip.
But the assassination of former Israeli Prime Minister Yitzhak Rabin in 1995 put the process on hold. Subsequent Israeli governments carried out more territorial withdrawals and signed further economic agreements, but without ending the conflict..
In September 2008, the two sides appeared to be close to signing a final peace deal during talks between former Israeli Prime Minister Ehud Olmert and Mr Abbas. However, this round ended fruitlessly after Mr Olmert's resignation over corruption charges and the alleged refusal by Mr Abbas to accept the Israeli offer.
What is at stake for the rest of the region?
The Palestinian-Israeli conflict has long been seen as a driver of negative sentiment towards Israel in the Middle East and the wider Muslim world.
But the talks are resuming against the backdrop of regional upheavals after the Arab Spring. Since 2011, many neighbouring Arab countries, especially Egypt and Syria, have been in turmoil.
At stake is also the legacy of the Obama administration, and its push for better ties with the Muslim world.
BBC Monitoring reports and analyses news from TV, radio, web and print media around the world. For more reports from BBC Monitoring, click here. You can follow BBC Monitoring on Twitter and Facebook.","The first negotiations in nearly three years to resolve the Palestinian-Israeli conflict based on a two-state solution are taking place in Jerusalem, with Palestinian officials Saeb Erekat and Muhammed Shtayyeh and Israeli representatives Tzipi Livni and Isaac Molcho participating. U.S. envoys Martin Indyk and Frank Lowenstein are mediating these talks, which were initiated after U.S. Secretary of State John Kerry facilitated agreements for their resumption. Key issues include Jerusalem, borders, security, settlements, and refugees, with discussions planned to last nine months. The negotiations face significant challenges, mainly due to political divisions among Palestinians and opposition within Israel's government regarding key terms, particularly concerning Jerusalem and settlement policies. The backdrop includes regional instability since the Arab Spring, making the resolution of this conflict crucial for broader Middle Eastern relations.",Israeli and Palestinian negotiators are restarting peace talk on 14 August in Jerusalem under US mediation.,5273,956,107,2.46 seconds,,0.09395973154362415,0.013605442176870748,0.053691275167785234,0.8436847925186157,easy
"Montgomery and Holly teamed up at Hutchinson Junior High School in Lubbock, Texas in 1949, performing at school concerts and radio contests.
But it was Holly who was spotted as a potential star, leaving Montgomery to concentrate on songwriting.
Among the hits he wrote for his friend were Heartbeat and Wishing.
Heartbeat was a bigger hit in the UK than in the US, where it only reached number 82 on its initial release. It has been covered by a number of artists including Cilla Black, Hank Marvin and Nick Berry.
He also wrote the country music standard Misty Blue, which was originally performed by Wilma Burgess and later by Eddy Arnold, who made it a crossover hit.
In the late 1960s, Montgomery set up the House of Gold Music publishing company in Nashville, which helped the careers of Dolly Parton, Kenny Rogers and The Judds.
His publicist, Greg Matusky, said he died on 4 December in Lee's Summit, Missouri, after suffering from Parkinson's Disease.","Montgomery and Holly collaborated at Hutchinson Junior High School in 1949, with Holly emerging as a star and Montgomery focusing on songwriting. Montgomery wrote hits like ""Heartbeat"" and ""Wishing,"" with ""Heartbeat"" achieving more success in the UK. He also penned the country standard ""Misty Blue,"" performed by Wilma Burgess and later Eddy Arnold. In the late 1960s, Montgomery founded House of Gold Music in Nashville, supporting artists like Dolly Parton and Kenny Rogers. He passed away on December 4 in Lee's Summit, Missouri, after battling Parkinson's Disease.","Songwriter Bob Montgomery, who performed with Buddy Holly while at school and later wrote some of his hits, has died at the age of 77.",959,569,134,1.98 seconds,,0.21052631578947367,0.01785714285714286,0.15789473684210525,0.8568512797355652,easy
"The A48 westbound between Nantycaws and Carmarthen was closed for maintenance work on Friday after thousands of litres of kerosene leaked into Nant Pibwr, but was reopened on Sunday.
The main section of pipeline across the A48 was moved into place on Saturday.
The pipeline carries aviation fuel and diesel from Pembroke's Valero refinery.
Valero had originally said the road would open on Monday.
A spokesman had said on Sunday they were carrying out tests to ensure there were no further oil leaks.
He added: ""We continue to work with Natural Resources Wales to minimise the risk to the environment and to keep the impact on the wildlife to a minimum.""
Mid and West Wales Fire Service has used a drone to monitor traffic during the A48 closure.
Ch Insp Peter Roderick, of the specialist operations department for Dyfed-Powys Police, said: ""The fact we are in a position to re-open the westbound carriageway hours earlier than expected is excellent, and a relief to all, especially those planning to travel on Monday morning.
""There have been very little problems on the diversion routes throughout the weekend, and this is largely due to the understanding, patience and co-operation shown by the public and road users. I would like to sincerely thank everyone for this response.""","The A48 westbound between Nantycaws and Carmarthen was closed for maintenance after a kerosene leak but reopened on Sunday, earlier than the expected Monday timeline. The pipeline, carrying aviation fuel and diesel from Valero's Pembroke refinery, was moved into place on Saturday. Valero is conducting tests to prevent further leaks while working with Natural Resources Wales to minimize environmental impact. Dyfed-Powys Police praised the public's cooperation during the diversion.",A Carmarthenshire road has reopened earlier than planned after work to repair a fractured pipeline finished ahead of schedule.,1281,484,126,1.71 seconds,,0.15384615384615385,0.022471910112359553,0.10989010989010987,0.8619062900543213,easy
"The 27-year-old left the Cards to join the League Two club last summer, after spending two years at Kingfield.
Arthur has made 12 appearances for Crawley this season, but has only started three league games.
""Chris needs games. This is a good move for him to a club and set-up he is familiar with,"" Reds boss Dermot Drummy told the club website.
The length of Arthur's loan deal has not been disclosed.
Find all the latest football transfers on our dedicated page or visit our Premier League tracker here.","Arthur, a 27-year-old player, left the Cards to join Crawley in League Two last summer after two years at Kingfield. He has made 12 appearances this season but has only started three league games. Crawley's manager, Dermot Drummy, emphasized that the move is beneficial for Arthur, who needs more game time. The duration of Arthur's loan deal has not been specified.",National League side Woking have re-signed Crawley Town midfielder Chris Arthur on loan.,505,366,88,2.27 seconds,,0.10126582278481013,0.0,0.10126582278481013,0.8579878211021423,easy
"Truro hope to move to a new ground on the outskirts of the city having sold their Treyew Road to developers.
The club were given the go-ahead to start work at the Silver Bow site in November, but work has still not begun.
""it's got to be sorted, the more delay we get, the more uncertainty it puts into people, but we've got to get on with it,"" Masters told BBC Cornwall.
The National League South club have agreed to share Torquay United's Plainmoor ground next season in order to make Treyew Road available for development, but there are still concerns about the retail park due to be built there.
""There's a lot in the balance at the moment,"" Masters said.
""There's still a couple of disagreements on what goods are being sold at Treyew Road.""
Truro are currently fourth in National League South and on course for a play-off place, less than a year after gaining promotion from the Southern Premier League.
""There are still a few more games to play yet, but the reality is that we've exceeded all expectations this season, fair play to Steve Tully, Wayne Carlisle and the team,"" added Masters.
""But we've put the resources at the, there's no question about it, we have invested in the side this season.
""At the start we wanted to just keep mid-table and towards the top, we've exceeded it, so it's a good season for Truro City.""","Truro City FC plans to move to a new ground after selling their Treyew Road site, but development has yet to start despite receiving approval. They have agreed to share Torquay United's Plainmoor ground next season, while concerns over a proposed retail park at Treyew Road remain. Currently fourth in the National League South and on track for a play-off spot, the club has surpassed expectations this season, credited to their investments and team efforts.","Truro City chairman Peter Masters says plans to start work on the club's new stadium are ""in the balance'.",1331,458,106,1.81 seconds,,0.24742268041237114,0.10526315789473684,0.16494845360824742,0.8626626133918762,easy
"There were systemic failures at the state department, but no individual official ignored their duties, it adds.
US Secretary of State Hillary Clinton has accepted all 29 recommendations contained in the report.
The 11 September attack saw Ambassador Christopher Stevens, as well as three other US officials, killed.
The ambassador died of smoke inhalation when he was trapped alone in the burning consulate building, after armed men had stormed the compound.
The assault triggered a major political row over who knew what and when. As a result, an independent panel - the Accountability Review Board- was charged with investigating the incident.
The report identified the state department's Bureau of Diplomatic Security and Bureau of Near East Affairs for criticism over their apparent lack of cooperation and ensuing confusion with regards to protection.
""Systematic failures and leadership and management deficiencies at senior levels within two bureaus of the State Department resulted in a Special Mission security posture that was inadequate for Benghazi and grossly inadequate to deal with the attack that took place,"" the panel concluded.
However, the review has not suggested disciplinary action be taken against any individuals.
Despite ""a lack of transparency, responsiveness, and leadership"" among certain senior state department officials, the report found no ""reasonable cause"" that any specific individuals had ""engaged in misconduct or wilfully ignored"" their responsibilities.
It also said there had been ""no immediate, specific"" intelligence about the 11 September attack or threats to the consulate.
In a letter to congressional committees, Mrs Clinton said she had ordered the state department to implement the investigation's findings ""quickly and completely"".
She outlined some steps the agency would take, including sending hundreds of Marine guards to US missions abroad and assigning a state department official to oversee ""high threat posts"".
In addition, Mrs Clinton said the state department would request more funding from Congress to make improvements to security.
The probe concluded that the US personnel had ""performed with courage and readiness to risk their lives to protect their colleagues in a near-impossible situation"".
But the Benghazi mission had nevertheless been hampered by a lack of resources. The reliance on armed ""but poorly skilled"" local militiamen and contract guards was ""misplaced,"" the report said.
""The solution requires a more serious and sustained commitment from Congress to support State Department needs which constitute a small percentage of the full national budget and that spent for national security,"" according to the review.
The probe also criticised the Libyan government's response to the attack, characterising it as ""profoundly lacking"".
The Obama administration's handling of the attack in Benghazi has become the focus of Republican criticism.
Officials initially said the attack had developed out of protests against an anti-Muslim video.
But later intelligence reports suggested it was possibly tied to al-Qaeda affiliates.","An independent report on the 2012 Benghazi attack found systemic failures within the State Department but cleared individual officials of misconduct. Secretary of State Hillary Clinton accepted all 29 recommendations from the Accountability Review Board, which criticized the Bureau of Diplomatic Security and Bureau of Near East Affairs for their lack of cooperation and inadequate security measures. The report emphasized that despite the absence of specific intelligence about the attack, U.S. personnel acted bravely in a dire situation. It called for increased funding and resources for security at high-threat locations. The Libyan government's response was also deemed inadequate, while the Obama administration faced Republican criticism for its handling of the incident.","Security at the US consulate in the Libyan city of Benghazi was ""grossly inadequate"" when an attack killed the US ambassador, an official report says.",3099,779,150,2.10 seconds,,0.2014388489208633,0.029197080291970805,0.11510791366906474,0.8579650521278381,easy
"It marks the first phase of Plasdwr, a 900-acre site bordering Fairwater, St Fagans, Danescourt and Radyr.
Work is expected to start to the north and south of Llantrisant Road in the summer and the first residents are expected to move in by spring 2017.
Construction of the first phase of the garden city will generate between 2,000 and 3,000 jobs, Redrow Homes said.
The developers said Plasdwr would include shops, schools, leisure centres, pubs and restaurants.","The first phase of Plasdwr, a 900-acre development near Fairwater, St Fagans, Danescourt, and Radyr, is set to begin construction this summer, with residents moving in by spring 2017. This phase will create 2,000 to 3,000 jobs and will feature shops, schools, leisure centres, pubs, and restaurants.","The first 630 of 7,000 homes planned for a £2bn garden city in Cardiff have been given the go-ahead.",464,299,100,1.50 seconds,,0.16901408450704222,0.02898550724637681,0.1408450704225352,0.8483094573020935,easy
"The team uncovered the signature of a planet that had been ""eaten"" by looking at the chemistry of the host star.
They also think a surviving planet around this star may have been kicked into its unusual orbit by the destruction of a neighbouring world.
Details of the work have been published in Astrophysical Journal Letters.
The US-Polish-Spanish team made the discovery when they were studying the star BD+48 740 - which is one of a stellar class known as red giants. Their observations were made with the Hobby Eberly telescope, based at the McDonald Observatory in Texas.
Rising temperatures near the cores of red giants cause these elderly stars to expand in size, a process which will cause any nearby planets to be destroyed.
""A similar fate may await the inner planets in our solar system, when the Sun becomes a red giant and expands all the way out to Earth's orbit some five billion years from now,"" said co-author Prof Alexander Wolszczan from Pennsylvania State University in the US.
The first piece of evidence for the missing planet comes from the star's peculiar chemical composition.
Spectroscopic analysis of BD+48 740 revealed that it contained an abnormally high amount of lithium, a rare element created primarily during the Big Bang 14 billion years ago.
Lithium is easily destroyed in stars, so its high abundance in this ageing star is very unusual.
""Theorists have identified only a few, very specific circumstances, other than the Big Bang, under which lithium can be created in stars,"" Prof Wolszczan explained.
""In the case of BD+48 740, it is probable that the lithium production was triggered by a mass the size of a planet that spiralled into the star and heated it up while the star was digesting it.""
The second piece of evidence discovered by the astronomers is the highly elliptical orbit of a newly discovered planet around the red giant star. The previously undetected world is at least 1.6 times as massive as Jupiter.
Co-author Andrzej Niedzielski of Nicolaus Copernicus University in Torun, Poland, said that orbits as eccentric as this one are uncommon in planetary systems around evolved stars.
""In fact, the BD+48 740 planet's orbit is the most elliptical one detected so far,"" he added.
Because gravitational interactions between planets are often responsible for such peculiar orbits, the astronomers suspect that the dive of the missing planet toward its host star before it became a giant could have given the surviving massive planet a burst of energy.
This boost would have propelled it into its present unusual orbit.
Team member Eva Villaver of the Universidad Autonoma de Madrid in Spain commented: ""Catching a planet in the act of being devoured by a star is an almost improbable feat to accomplish because of the comparative swiftness of the process, but the occurrence of such a collision can be deduced from the way it affects the stellar chemistry.
""The highly elongated orbit of the massive planet we discovered around this lithium-polluted red giant star is exactly the kind of evidence that would point to the star's recent destruction of its now-missing planet.""","A research team discovered evidence of a planet that was ""eaten"" by the red giant star BD+48 740, which has an unusual chemical composition, notably high lithium levels. This suggests a planetary collision may have occurred, heating the star while it consumed the planet. Additionally, they found a newly detected, massive planet with an unusual elliptical orbit, likely influenced by interactions with the now-destroyed planet. These findings imply that the remaining planet's orbit was altered due to the gravitational effects of the destruction. The research was published in the Astrophysical Journal Letters.","Astronomers have found evidence for a planet being devoured by its star, yielding insights into the fate that will befall Earth in billions of years.",3124,613,149,2.26 seconds,,0.18333333333333335,0.01694915254237288,0.13333333333333333,0.8570032119750977,easy
